"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/21/2023","AQS","320032003","1","33.8","ppb","31","Walnut Community Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"01/22/2023","AQS","320032003","1","26.5","ppb","25","Walnut Community Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"01/23/2023","AQS","320032003","1","11.3","ppb","10","Walnut Community Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"01/24/2023","AQS","320032003","1","29.2","ppb","27","Walnut Community Center","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"01/25/2023","AQS","320032003","1","36.1","ppb","34","Walnut Community Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"01/26/2023","AQS","320032003","1","33.2","ppb","31","Walnut Community Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"01/27/2023","AQS","320032003","1","32.7","ppb","30","Walnut Community Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"01/28/2023","AQS","320032003","1","33.8","ppb","31","Walnut Community Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"01/29/2023","AQS","320032003","1","30.3","ppb","28","Walnut Community Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"01/30/2023","AQS","320032003","1","13.3","ppb","12","Walnut Community Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"01/31/2023","AQS","320032003","1","35","ppb","33","Walnut Community Center","23","96.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/01/2023","AQS","320032003","1","37.3","ppb","35","Walnut Community Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/02/2023","AQS","320032003","1","33.1","ppb","31","Walnut Community Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/03/2023","AQS","320032003","1","33.5","ppb","31","Walnut Community Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/04/2023","AQS","320032003","1","28","ppb","26","Walnut Community Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/05/2023","AQS","320032003","1","26.4","ppb","25","Walnut Community Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/06/2023","AQS","320032003","1","12.6","ppb","11","Walnut Community Center","24","100.0000","42602","Nitrogen dioxide (NO2)","212","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
