"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/23/2023","AQS","320032003","1","0.044","ppm","41","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"01/24/2023","AQS","320032003","1","0.041","ppm","38","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"01/25/2023","AQS","320032003","1","0.041","ppm","38","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"01/26/2023","AQS","320032003","1","0.041","ppm","38","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"01/27/2023","AQS","320032003","1","0.034","ppm","31","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"01/28/2023","AQS","320032003","1","0.039","ppm","36","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"01/29/2023","AQS","320032003","1","0.052","ppm","48","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"01/30/2023","AQS","320032003","1","0.04","ppm","37","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"01/31/2023","AQS","320032003","1","0.046","ppm","43","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/01/2023","AQS","320032003","1","0.039","ppm","36","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/02/2023","AQS","320032003","1","0.034","ppm","31","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/03/2023","AQS","320032003","1","0.035","ppm","32","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/04/2023","AQS","320032003","1","0.039","ppm","36","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/05/2023","AQS","320032003","1","0.05","ppm","46","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/06/2023","AQS","320032003","1","0.044","ppm","41","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/07/2023","AQS","320032003","1","0.044","ppm","41","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/08/2023","AQS","320032003","1","0.037","ppm","34","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/09/2023","AQS","320032003","1","0.049","ppm","45","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/10/2023","AQS","320032003","1","0.041","ppm","38","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/11/2023","AQS","320032003","1","0.045","ppm","42","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/12/2023","AQS","320032003","1","0.049","ppm","45","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/13/2023","AQS","320032003","1","0.05","ppm","46","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/14/2023","AQS","320032003","1","0.043","ppm","40","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/15/2023","AQS","320032003","1","0.044","ppm","41","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/16/2023","AQS","320032003","1","0.043","ppm","40","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/17/2023","AQS","320032003","1","0.04","ppm","37","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/18/2023","AQS","320032003","1","0.048","ppm","44","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/19/2023","AQS","320032003","1","0.049","ppm","45","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/20/2023","AQS","320032003","1","0.047","ppm","44","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/21/2023","AQS","320032003","1","0.053","ppm","49","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/22/2023","AQS","320032003","1","0.043","ppm","40","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/24/2023","AQS","320032003","1","0.044","ppm","41","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/25/2023","AQS","320032003","1","0.045","ppm","42","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/26/2023","AQS","320032003","1","0.051","ppm","47","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/27/2023","AQS","320032003","1","0.047","ppm","44","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/28/2023","AQS","320032003","1","0.049","ppm","45","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/01/2023","AQS","320032003","1","0.051","ppm","47","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/02/2023","AQS","320032003","1","0.048","ppm","44","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/03/2023","AQS","320032003","1","0.048","ppm","44","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/04/2023","AQS","320032003","1","0.061","ppm","71","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/05/2023","AQS","320032003","1","0.053","ppm","49","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/06/2023","AQS","320032003","1","0.058","ppm","61","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/07/2023","AQS","320032003","1","0.057","ppm","58","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/08/2023","AQS","320032003","1","0.05","ppm","46","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/09/2023","AQS","320032003","1","0.053","ppm","49","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/11/2023","AQS","320032003","1","0.046","ppm","43","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/12/2023","AQS","320032003","1","0.051","ppm","47","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/13/2023","AQS","320032003","1","0.052","ppm","48","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/15/2023","AQS","320032003","1","0.043","ppm","40","Walnut Community Center","14","82.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/17/2023","AQS","320032003","1","0.055","ppm","51","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/18/2023","AQS","320032003","1","0.057","ppm","58","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/19/2023","AQS","320032003","1","0.05","ppm","46","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/20/2023","AQS","320032003","1","0.048","ppm","44","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/21/2023","AQS","320032003","1","0.054","ppm","50","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/22/2023","AQS","320032003","1","0.057","ppm","58","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/23/2023","AQS","320032003","1","0.054","ppm","50","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/24/2023","AQS","320032003","1","0.053","ppm","49","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/25/2023","AQS","320032003","1","0.053","ppm","49","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/26/2023","AQS","320032003","1","0.057","ppm","58","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/27/2023","AQS","320032003","1","0.054","ppm","50","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/28/2023","AQS","320032003","1","0.055","ppm","51","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/29/2023","AQS","320032003","1","0.049","ppm","45","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/30/2023","AQS","320032003","1","0.05","ppm","46","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/31/2023","AQS","320032003","1","0.054","ppm","50","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/01/2023","AQS","320032003","1","0.06","ppm","67","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/02/2023","AQS","320032003","1","0.058","ppm","61","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/03/2023","AQS","320032003","1","0.051","ppm","47","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/04/2023","AQS","320032003","1","0.052","ppm","48","Walnut Community Center","16","94.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/05/2023","AQS","320032003","1","0.051","ppm","47","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/06/2023","AQS","320032003","1","0.059","ppm","64","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/07/2023","AQS","320032003","1","0.053","ppm","49","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/08/2023","AQS","320032003","1","0.054","ppm","50","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/09/2023","AQS","320032003","1","0.057","ppm","58","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/10/2023","AQS","320032003","1","0.057","ppm","58","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/11/2023","AQS","320032003","1","0.066","ppm","87","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/12/2023","AQS","320032003","1","0.059","ppm","64","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/13/2023","AQS","320032003","1","0.06","ppm","67","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/14/2023","AQS","320032003","1","0.066","ppm","87","Walnut Community Center","17","100.0000","44201","Ozone","087","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
